상호명,상가업소번호,지점명,건물명,경도,위도
경아네식당,23426405,,,127.328587,36.55322989
경양식당,16473920,,강남프라자,127.2860788,36.47966882
경양카츠,16738833,세종점,해피라움W,127.251201,36.48701632
경인랜트카,24164035,조치원영업소,,127.2978081,36.59202097
경인렌트카,22471685,,,127.2978081,36.59202097
경인카공업사,16439742,,,127.2742818,36.54556686
경일반점,20137429,,,127.2949159,36.59544651
경주집,16254459,,우정사업본부,127.2592021,36.50472116
경진상사,16645309,,엠브릿지,127.2582039,36.50286746
경진카센타,12500506,,,127.3586909,36.53295595
경진푸드시스템홍대,25970017,,홍익대학교세종캠퍼스,127.2880984,36.61976556
경천기업,8751412,,,127.2917822,36.46608529
경향신문조치원보급소,22444723,,,127.2978378,36.59490501
경화장,8920367,,,127.2982902,36.59431288
경화장목욕탕,22864163,,,127.2982902,36.59431288
경화장여관목욕탕,14229424,,,127.2982902,36.59431288
경화장이용원,23147118,,,127.2982902,36.59431288
경회루,20137791,,카페클래식,127.3279829,36.48231843
경희네손칼국수,23208482,,,127.210546,36.5009845
경희대가온태권도,16227448,,,127.2838103,36.61439573
경희대가온태권도,24923953,,,127.2865577,36.6158992
경희대고운태권도,16413366,,고운에듀프라자,127.2358798,36.5197145
경희대국가대표태권도,11807587,,첫마을5단지,127.251953,36.47613428
경희대금강태권도,16495057,,시드니블루,127.3117397,36.49805135
경희대석사태권도,16018496,,첫마을5단지,127.251953,36.47613428
경희대석사태권도,14242113,,범지기마을3단지,127.24384,36.51863871
경희대석사효태권도,16462596,,새롬빌딩,127.2503174,36.48606449
경희대아인태권도,16442043,,새뜸프라자,127.2518434,36.48404632
경희대참샘태권스쿨,9299025,,첫마을3단지,127.2590393,36.47727798
경희대태권도,16428013,,가온마을2단지,127.2436047,36.49577333
경희대태권도,16020297,,금강프라자,127.2624794,36.47931803
경희대효태권도장,24731184,,자이아파트,127.2908988,36.59108787
경희식당,8927846,,,127.2808466,36.46619113
경희원떡집,12489041,,가재마을7단지,127.2484326,36.50555502
계동치킨,12230284,,미라클,127.296991,36.60201054
계동치킨,8753549,,신흥주공2단지,127.2886976,36.59469761
계룡건강원,20636546,,,127.3029719,36.60190148
계룡공업사,22025522,,,127.2591387,36.65404187
계룡산업세종M5식당,16269702,,해들마을5단지,127.2789402,36.47325425
계룡식당,22972684,,,127.3407312,36.48190288
계룡전기,11997942,,,127.3699145,36.52739215
계림상회,25013734,,,127.2706339,36.42722314
계림식당,20439104,,,127.2985023,36.59804513
계림식당,20135193,,,127.2704555,36.42722205
계속,22947418,,,127.288747,36.60270963
고개슈퍼마켓,21930361,,,127.2938602,36.6009196
고객가스,22023208,,,127.2725992,36.66300161
고고씽전동카대여,20736359,,첫마을2단지,127.2606235,36.48084763
고구려시스템,25342958,,,127.221712,36.4995348
고구마공인중개사,22933386,,,127.2808033,36.4612161
고기굽는마을,8741739,,,127.2814118,36.46540146
고기마트,16229546,부강점,,127.3679852,36.5284544
고기먹자,16475591,,,127.2816796,36.46781835
고기박사냉면초계막국수,16580468,,,127.2890003,36.6262506
고기백서,17032201,,새롬빌딩,127.2503174,36.48606449
고기쟁이정육식당,16070235,,가재마을2단지,127.2445695,36.50216908
고기찝,20258776,,영웅하우스,127.291954,36.60646873
고대논술교습소,11891438,,첫마을아파트,127.2556171,36.47456202
고대문구점,22018007,,,127.2910008,36.61169005
고대삼겹살,16968625,,,127.2902736,36.60809893
고등어밥상,16129807,,,127.2232905,36.50242898
고래뱃속,9302039,,,127.1617178,36.72637407
고래뱃속산오징어,8964086,,,127.3654935,36.53137915
고래식당세종새롬점,16982099,,크리스마스빌딩,127.2524967,36.48459115
고려건강원,8950456,,,127.3674317,36.52923553
고려건강원,8722982,,,127.3671196,36.52916177
고려공인중개사,22000752,,,127.2936511,36.610363
고려대가방운동부,26027616,,,127.2910008,36.61169005
고려대구내안경,15516785,,,127.2910008,36.61169005
고려대세종캠퍼스학생식당,12492189,,,127.2910008,36.61169005
고려대안경원,22300679,,,127.2910008,36.61169005
고려대운동가방부,22035496,,,127.2910008,36.61169005
고려대전산문구점,24616539,,,127.2910008,36.61169005
고려대학교구내안경원,26027593,,,127.2910008,36.61169005
고려인력개발,25435056,,,127.2997875,36.59682704
고려인성태권도,12598835,,성진프라자,127.234781,36.51904957
고려전기,24542351,,,127.3676691,36.5288763
고려종합상사,22034272,,,127.2987381,36.5966947
고려주단,22030484,,,127.2985023,36.59804513
고려카센타,15507999,,,127.1669269,36.72917726
고려페인트대리점,22021449,,,127.299083,36.59686796
고려홍삼마을,20147723,,,127.2994935,36.60091679
고메이플레이스세종,17168768,충남대병원점,세종충남대학교병원,127.2579446,36.51951134
고명옥부동산,16752635,,해피라움3,127.2489122,36.51137991
고무래돌구이,15985179,,첫마을2단지,127.260071,36.48143901
고무래식당,16415809,,첫마을2단지,127.260071,36.48143901
고미스튜디오,17203121,,수루배마을1단지,127.308546,36.4981951
고민사진관,16466386,세종점,보람빌딩,127.2901057,36.47741275
고바우식당,23195835,,,127.300549,36.60037326
고베고레고로케,8952168,,세종홈플러스,127.2588522,36.50746771
고복낚시마트,22011376,,,127.2286611,36.60346241
고복레저,23559842,,,127.2456779,36.61561139
고복마트,22468155,,,127.227529,36.60154452
고복막국수,16016911,,,127.2894022,36.62874932
고복진가마솥설렁탕,12215193,,,127.2481278,36.61313955
고복진설렁탕,11804097,,,127.2481278,36.61313955
고봉민김밥,16250434,,고운드림,127.2352836,36.51903477
고봉민김밥,16256765,,세종영광프라자,127.2510038,36.48663657
고봉민김밥,8461585,,메가박스,127.2981568,36.60287356
고봉민김밥세종고운점,12216130,,에이스프라자,127.2345465,36.50544871
고봉민김밥인,16273993,세종정부청사점,중앙타운,127.2624501,36.5083011
고봉민김밥인,16273833,세종고운점,에이스프라자,127.2345465,36.50544871
고봉민김밥인,16278364,세종보람점,골드타워,127.2893531,36.477949
고봉민김밥인,16278358,세종고운두루점,강남빌딩,127.2360641,36.5191389
고봉민김밥인,16278357,세종소담점,지엘플렉스1,127.3014758,36.48501408
고봉민김밥인,16242253,,첫마을2단지,127.2608395,36.48043441
고봉민김밥인고운두루점,12331048,,강남빌딩,127.2360641,36.5191389
고봉민김밥인세종,17041885,대평점,씨티오브드림,127.2768112,36.47300705
고봉민김밥인세종새롬점,15977883,,해피라움W,127.251201,36.48701632
고봉보쌈,8724474,,,127.3011167,36.60310724
고봉보쌈야식,16464254,,,127.3011167,36.60310724
고산상회,20312461,,,127.2529931,36.60360839
고상한식탁,16767729,보람점,호려울마을7단지,127.2867161,36.47587848
고상한식탁,16301532,,무지개타워,127.2512361,36.48452917
고소한오향족발,17052601,,로이어즈타워,127.3018869,36.48894582
고소한오향족발,12472919,,금강빌딩,127.2500229,36.50271718
고소한오향족발,16451863,,세종엔에스타워1,127.2581874,36.49055669
고속상회,24376400,,,127.2968268,36.60040543
고수록,17031903,,,127.2615319,36.49684092
고씨네,16416278,세종CGV점,몰리브(MALLIVE),127.2476344,36.50267511
고씨네집,23235457,,,127.238117,36.43835753
고야노래연습장,16502080,,대도아파트,127.3000508,36.60231694
고야샤브샤브,22948847,,,127.2935633,36.59424891
고욤,17082898,,,127.2316098,36.51794773
고운SELF주유소,12538648,,고운주유소,127.2334694,36.51392225
고운STEP탁구센터,16715148,,금화빌딩,127.2349009,36.50573036
고운꿈어린이집,16639333,,가락마을19단지,127.2318644,36.52494279
고운동네커피가게,17074052,,부성빌딩,127.2325494,36.50646327
고운동커피가게,12476441,,부성빌딩,127.2325494,36.50646327
고운드림부동산,12612540,,성진프라자,127.234781,36.51904957
고운뜰공인중개사사무소,16728689,,가락마을8단지,127.2406285,36.5056498
고운뜰샤브앤구이,16213796,,정원타워,127.241889,36.51261521
고운뜰수선,16683373,,가락마을8단지,127.2406285,36.5056498
고운면가,16462274,,아주빌딩,127.2312997,36.51768438
고운백억공인중개사사무소,16687221,,고운프라자,127.2345996,36.51932778
고운별공인중개사무소,16680676,,가락마을21단지,127.2398446,36.51846011
고운빛,25753029,,,127.3238669,36.44867035
고운빛떡방앗간,17077699,,해피라움블루,127.2749414,36.47368063
고운서길,16989819,,에이스프라자2,127.2346645,36.50593613
고운세탁,15956125,,가락마을8단지,127.2406285,36.5056498
고운식당,17103057,,더다정빌딩,127.248557,36.49499352
고운에스테틱,12525511,,고운드림,127.2352836,36.51903477
고운음악학원,12212996,,,127.2351709,36.50552482
고운축산,17204597,,고운프라자,127.2345996,36.51932778
고운터치미용실,20736780,,첫마을2단지,127.2606235,36.48084763
고운하늘태권도,16400815,,그랜드프라자,127.2340793,36.50527448
고운햇살공인중개사사무소,17198159,,가락마을7단지,127.239384,36.50505608
고운향기음악학원,15505587,,가락마을10단지,127.228068,36.51481567
고운헤어메이드,16613571,,가락마을19단지,127.2318644,36.52494279
고은뜰주막,17009649,,삼성프라자,127.2401056,36.51232449
고은바디필라테스,16483129,,SR파크시티,127.2557866,36.49300208
고을식당,23191689,,,127.3680857,36.52708507
고음불가노래방,25315984,,,127.2764266,36.54433622
"고창풍천장어1,",12500687,2호점,,127.2267563,36.4985312
고향마을,8953455,,,127.301951,36.59859709
고향산천,25561114,,,127.2914531,36.5756805
고향산천부동산중개사무소,22019691,,,127.282472,36.56213566
고향순대,11920538,,,127.3002288,36.60118246
고향순대,12021351,,,127.3009246,36.60086211
고향순대,12010290,,,127.2810755,36.46557067
고향순대,12316346,,,127.2984718,36.60018081
고향식당,23184872,,,127.2819017,36.46672921
고향식당,20134470,,,127.3240782,36.55917947
고향옥,17052242,,세진이너스빌,127.2596973,36.48318507
고향집,8735235,,,127.3692521,36.52921813
곤드레말,23321614,,,127.2224468,36.50308138
곤드레말곤드레추어탕,16731422,,,127.3774161,36.526296
곤드레추어탕,12088967,,,127.2777338,36.46376606
곤드레추어탕,11803961,,,127.2224468,36.50308138
곤지암소머리국밥,15518037,,첫마을4단지,127.2521649,36.48078591
곤지암소머리한우국밥,16718136,,세종한신휴시티,127.2586084,36.51429742
곤지암할매소머리국밥,16602996,금남점,,127.2849369,36.47034332
골드공인중개사사무소,14229291,,,127.3028111,36.60237818
골드리버,12615870,,,127.3549727,36.50194287
골드리버,11974595,,,127.3550284,36.50196119
골드문,16488928,,새한빌딩,127.257835,36.51461705
골드삼성공인중개사사무소,16731684,,첫마을7단지,127.2556171,36.47456202
골드에비뉴,16282091,,세움빌딩,127.2507852,36.48500399
골드존,16252351,,에스제이타워,127.2574567,36.48642456
골드클래스공인중개사사무소,14363552,,가락마을17단지,127.2374552,36.51847189
골드클릭,21929634,,,127.2995542,36.60161108
골든네일,12472996,,종촌중앙프라자,127.2495346,36.50473284
골든네일,16331964,,해들마을6단지,127.2766935,36.47486286
골든브리지167,16963109,,세종드림빌딩,127.2896248,36.48119503
골든호프,16514398,,욱일아파트,127.2941772,36.60292216
골목집,16508568,,조치원삼일아파트,127.2971306,36.59525231
골프존용품,17242039,보람점,위너스타워,127.2888274,36.47685539
골프존파크어진,17243620,청사점,청암빌딩,127.2623025,36.50738996
곰깨비,16250964,,세종포레뷰1,127.2561634,36.48978707
곰나루,12267119,,,127.2984718,36.60018081
곰나루식당,22892169,,,127.2996578,36.6000526
곰나루정육점식당,25732375,,,127.2996578,36.6000526
곰브라더스,16255440,,가재마을5단지,127.2453131,36.50147084
곰선생피아노음악학원아름원,16442162,,해피라움2,127.2494765,36.51190617
곰아키에듀컨설팅,17216728,,,127.1971819,36.51202532
곰화로보일러,9311433,,,127.3442767,36.533932
곱깨비,17047685,보람점,호려울마을9단지,127.2969322,36.48021992
곱깨비,17172840,아름점,해피라움3,127.2489122,36.51137991
곱깨비,16139230,세종시청점,스타힐타워1,127.2892712,36.47836308
곱깨비,17181152,반곡점,수루배마을2단지,127.3110338,36.49709198
곱깨비시청,17071195,보람점,호려울마을10단지,127.2932428,36.48218082
곱닭,16522422,,,127.2803543,36.46271844
곱배기,16251420,,,127.2571232,36.50849335
곱창가,12610771,,강남제일타워,127.2897054,36.47724815
곱창가,14211616,,라온프라이빗시티Ⅰ,127.2587842,36.51342434
곱창고,11754238,세종시점,공원빌딩,127.2534119,36.47992855
곱창고세종한솔점,12053694,세종한솔점,,127.2530995,36.47991758
곱창소,17081076,,해들빌딩,127.2764503,36.47341041
곱창파이터,17007622,보람점,세종시드니,127.2902351,36.47790919
곱창파이터,16477431,,,127.2911243,36.60430992
공감살롱,12634098,,금남프라자,127.2900202,36.47822334
공감예술액자전시판매장,24433225,,,127.301877,36.60308466
공단복지회관매점,22031299,,,127.2717612,36.55231961
공룡닭발,17072692,,가재마을2단지,127.2445695,36.50216908
공룡닭발,17086522,소담점,새샘마을3단지,127.2960514,36.48506332
공룡족발,12211113,,해피라움6,127.2578079,36.51511255
공미용실,22968447,,,127.30175,36.59857789
공방과카페쉼,16054620,,해피라움3,127.2489122,36.51137991
공부방,16671314,푸르넷세종,새뜸마을6단지,127.2493379,36.4846344
공부방,16712412,새뜸웅진북클럽,새뜸마을3단지,127.2472795,36.48628869
공부방,16662143,브니엘,가재마을4단지,127.2428923,36.5081876
공부방,16674341,푸르넷범지기,범지기마을8단지,127.2498172,36.51478319
공부방,17246088,이에스,해밀마을1단지,127.2640109,36.52620892
공부방,17242675,질문하는수학,가재마을3단지,127.2429902,36.50386237
공북건어물상회,21931889,,,127.3027534,36.60133244
공북벽지총판,24433797,,,127.3015583,36.60124433
공북쌀집,22456992,,욱일아파트,127.2941772,36.60292216
공사일오회수산,22879972,,신동아아파트,127.2968029,36.59318662
공원갈비,22893999,,,127.3019694,36.59779512
공원노래방,22030587,,,127.3019694,36.59779512
공원당구장,15553953,,푸르지오1차,127.2910458,36.59211612
공원식당,23028871,,,127.2950209,36.59987206
공원아이스크림,16763704,,강남빌딩,127.2360641,36.5191389
공자제면,16607269,,,127.2902102,36.62233758
공주,8971803,,,127.1888635,36.51533057
공주기름방앗간,12254473,,,127.2984718,36.60018081
공주기름집,22009188,,,127.2992388,36.60064494
공주밤빵커피스토리,16428909,,중앙타운,127.2624501,36.5083011
공주상회,25431329,,백룡회관,127.2700332,36.42706626
공주수산,22000227,,,127.2996844,36.60080977
공주순대,12228731,,하해빌딩,127.2628886,36.48324087
공주순대,12570745,,세종일번가,127.2706026,36.50442191
공주식당,8967247,,,127.2861476,36.55847176
공주알밤예목원농장,24333392,,,127.1968995,36.48315747
공주얼큰이칼국수쭈꾸미,11726141,조치원점,"프렌빌,공주얼큰이칼국수쭈꾸미",127.2931743,36.60749434
공주얼큰이칼국수쭈꾸미전문점,20512040,조치원점,"프렌빌,공주얼큰이칼국수쭈꾸미",127.2931743,36.60749434
공주영상대학구내서점,24746717,,한국영상대학,127.2097434,36.462407
공주칼국수,16218578,,,127.2508754,36.51966542
공주칼국수쭈꾸미구이,12103318,세종본점,,127.2508754,36.51966542
공주효제알밤농원,24554122,,,127.2276257,36.47391551
공차,11893471,,세종홈플러스,127.2588522,36.50746771
공차,17075098,조치원점,,127.2975106,36.60141881
공차,12602046,소담점,타임빌딩,127.2996334,36.48511143
공차,23242651,,참미르빌딩,127.2605003,36.48207253
공차,16172569,세종새롬점,새뜸프라자,127.251742,36.48415383
공차세종에비뉴힐점,12563356,세종에비뉴힐점,에비뉴힐,127.2626266,36.49557697
공터영어새롬아이파크센터,16691173,,새뜸마을5단지,127.251932,36.48180283
곶감닭강정,16985399,,호려울마을10단지,127.2932428,36.48218082
과일나라,24293785,,삼정하이츠,127.2955144,36.59107919
과일러뷰,16755736,,가재마을3단지,127.2437487,36.50393027
과일장터,17221550,,스마트허브Ⅲ,127.2889121,36.47736058
과자세상,11919528,,,127.2909791,36.61406009
과천식당,12108085,,,127.2924793,36.60525522
과천식당,25582760,,,127.2996786,36.59527633
과학벨트,25080740,,,127.328894,36.48019666
과학벨트공인중개사사무소,16100979,,,127.328894,36.48019666
과학벨트부동산,25774764,,,127.328459,36.48016718
곽쌤피아노,15967135,,새샘마을2단지,127.3005811,36.48149407
관문낚시,11807299,,,127.2640357,36.58956421
관문상회,24624042,,,127.2640357,36.58956421
관정생멧돼지,22875335,,,127.2112921,36.71304193
관정슈퍼,24492717,,,127.2042758,36.69115049
관정약수식당,20130134,,,127.2132043,36.71761458
광고시대그래픽,10546940,,,127.2909074,36.59746847
광뚝배기짬뽕,16605092,,,127.221712,36.4995348
광명당안경원,8968726,,,127.3667461,36.52978163
광명당안경원,7232089,,,127.3675338,36.52904681
광명대창집,16581543,세종나성점,애플타워,127.2576856,36.49050851
광명수산신선낙지,17041096,,더스테이빌딩,127.3028546,36.49056467
광명안경원,25684043,,,127.3675338,36.52904681
광명안경원,12252293,,,127.3688894,36.52849524
광명청둥오리,20563743,,이레보습학원,127.2828854,36.56333675
광목이야기,16165725,,모닝시티2,127.2558403,36.49206514
광성실업,16564409,,,127.1602418,36.72415577
광성안경,25739419,,,127.3007183,36.60142866
광어9800,22946289,,,127.2896495,36.59570363
광어9900,22875579,,,127.2994055,36.59580643
광운정보통신,16028872,,,127.3478336,36.53592517
광일인쇄사,14200825,,,127.2988946,36.59916493
광장공인중개사사무소,16074957,,다정프라자,127.2489727,36.49471676
광진종합OA,24793533,,삼일아파트,127.2971306,36.59525231
광진짜장,23276835,,남면떡집,127.2997312,36.60058474
괴산식당,20491126,,,127.2999177,36.59973871
교동국수,12600889,,,127.2991249,36.6033569
교동문구점,21967267,,,127.2988319,36.60485118
교동불고기,4329503,,,127.3004443,36.60330156
교동양행,24626567,,,127.2975936,36.59965294
교동짬뽕,12477940,,중앙타운,127.2624501,36.5083011
교동짬뽕,15987144,,,127.2899491,36.6142342
교동태권도,4852200,,,127.2978176,36.60453879
교차로공인중개사,20734868,,첫마을2단지,127.2606235,36.48084763
교촌치킨,6883193,조치원1호점,신동아아파트,127.2964987,36.59222053
교촌치킨,12220888,도담점,해피라움6,127.2578079,36.51511255
교촌치킨,12461017,보람점,골드타워,127.289142,36.47784861
교촌치킨,12104992,고운점,세종스마트큐브Ⅱ,127.2337307,36.5055336
교촌치킨,16457111,세종다정점,가온마을11단지근린생활시설,127.2551575,36.49226816
교촌치킨,17153795,세종아름점,범지기마을11단지,127.2516834,36.51112696
구가네닭갈비,22927846,,,127.2824462,36.562505
구고현법수학,16241364,,에스제이타워,127.2574567,36.48642456
구구칼국수,16206687,,,127.2993246,36.60105098
구구클럽,16400732,,,127.2891041,36.60154921
구기자메밀막국수,16485207,,,127.3226295,36.56134317
구디,16008240,,,127.2480756,36.61275171
구디커피,16720526,,,127.2480756,36.61275171
구르미애,20817166,,첫마을5단지,127.251953,36.47613428
구름네일샵,12477292,,해피라움4,127.2495712,36.51134801
구름빵,25383831,,이마트세종점,127.2509879,36.47089212
구릉농원,24561363,,,127.2651572,36.5691047
구양가,16463441,세종본점,씨즈파크뷰,127.3037677,36.49204801
구워볼까볶아볼까,25458925,,,127.2063975,36.6796024
구의정원,17113817,,센트럴타워,127.2589423,36.48981337
구이찜가자,16224865,,,127.2917365,36.60459293
구찌명품중고의류점,21968162,,,127.3023239,36.60187065
구판장식당,17122715,,국촌2리마을회관,127.2656133,36.5752087
구피샵,11871148,조치원점,,127.2993246,36.60105098
구피샵,16329551,다정점,SR파크시티,127.2557866,36.49300208
국가대표단국대상무태권도.합기도,16447357,,첫마을6단지,127.2515214,36.47575306
국공립고운별어린이집,17014918,,고운동복합커뮤니티센터(남측),127.2353661,36.50496731
국공립송원어린이집,11322235,,첫마을4단지,127.2509113,36.48001201
국공립아름숲어린이집,12473001,,범지기마을10단지,127.25183,36.51909464
국공립종촌숲어린이집,12495197,,가재마을1단지,127.2414393,36.50150034
국공립해들마을어린이집,17103374,,해들마을6단지,127.2768499,36.47484578
국대껍데기,17006809,,세종엔에스타워2,127.2588936,36.49023664
국민수산,16585294,,재원빌딩,127.2526273,36.51862199
국민연금공단,16259237,,NH농협세종통합센터,127.2625405,36.50701292
국민회수산시장,16755733,,재원빌딩,127.2526273,36.51862199
국사랑,16256752,,가재마을5단지,127.2453131,36.50147084
국산종합가스,24295704,,,127.2788643,36.59329573
국수&냉면나성점,17145116,,디펠리체,127.2587739,36.49108305
국수나무,23225272,세종첫마을점,세종프라자,127.259329,36.48084862
국수나무,17066028,세종나성점,행복의아침,127.2570397,36.49035129
국수나무,17097110,새롬점,해피라움W,127.251201,36.48701632
국수나무,17112318,조치원점,,127.2876833,36.59317753
국수나무,17148919,고운동북측점,고운드림,127.2352836,36.51903477
국수나무,16443806,세종시청점,스마트허브Ⅰ,127.2873281,36.4785047
국수나무세종첫마을점,8590053,세종첫마을점,첫마을2단지,127.2600121,36.4817721
국수나무소담점,12577353,소담점,사이언스타운,127.2994024,36.48474057
국수랑스테이크양마니,25055331,,,127.2892646,36.60841735
국수장이,15513117,,,127.2988663,36.59982265
국수집,25256148,,,127.2103419,36.49469265
국제공인중개사,16253643,,금강프라자,127.2624794,36.47931803
국제공인중개사,20759080,,첫마을2단지,127.2606235,36.48084763
국제공인중개사,25487333,,세종행복타워,127.2618123,36.48023315
국제공인중개사사무소,14085284,,첫마을2단지,127.260071,36.48143901
국제농기계,12471735,세종대리점,,127.2980872,36.59451896
국제모터스,16335425,,,127.2768196,36.6435254
국제미용실,22935498,,,127.3013374,36.59971099
국제어린이집,10610695,,,127.3645698,36.52962586
국제음향영상,24964187,,,127.3005167,36.60271621
국제자동차공업사,22036698,,,127.2895858,36.62580349
국제자동차정비공업사,10468095,,,127.2895858,36.62580349
국제종합카서비스,24301516,,,127.2926419,36.58009447
국제카센타,22029926,,,127.2895858,36.62580349
국제특장,24588480,,,127.2706365,36.65761848
국제표준금거래소,16730095,세종점,해들마을6단지상가동,127.2770901,36.47421638
국제표준금거래소,16743129,세종점,해들마을6단지,127.2768499,36.47484578
국촌2리구판장,24726368,,국촌2리마을회관,127.2656133,36.5752087
군산명월갈비,17064309,,세종포레뷰1,127.2561634,36.48978707
군산수산,8591055,,,127.2977062,36.59463387
군산영만횟집,16072531,,금강노을,127.2844546,36.47910935
군산조개천국,16767268,,세종엔에스타워1,127.2581874,36.49055669
군산해물천국,17028203,,조이타워,127.2583138,36.49017897
군산회수산,8591214,,,127.3017642,36.60195749
군자대한곱창,17256412,세종소담점,로이어즈타워,127.3018869,36.48894582
군자대한곱창세종,16724644,소담점,로이어즈타워,127.3018869,36.48894582
군자대한곱창세종나성점,16482505,,갤러리밸류시티,127.2570773,36.48991893
굴다리건강원,20571417,,,127.2962106,36.59686906
굴다리목재소,22033407,,,127.2977903,36.59645481
굴다리식당,23045768,,,127.2954642,36.5966033
굴다리이용원,22958023,,,127.2973555,36.59756073
굴마을낙지촌종촌점,12472968,종촌점,몰리브,127.2476344,36.50267511
굽네막창&곱창,15516245,,,127.2476311,36.55836112
굽네치킨,11806181,세종한솔점,첫마을4단지,127.2509113,36.48001201
굽네치킨,16259065,,엔젤타워,127.2878367,36.47780478
굽네치킨,14056775,고운점,가락마을9단지,127.2290105,36.51210009
굽는집,12554408,,,127.3651608,36.531098
굽자나조치원점,11734343,조치원점,죽림푸르지오,127.2947998,36.59101188
굽자나치킨,20501824,,죽림푸르지오,127.2947998,36.59101188
굽지민,16381351,,강남제일타워,127.2897054,36.47724815
굿모닝공인중개사사무소,15509356,,,127.2187443,36.49938022
굿모닝살로만치킨,20120260,조치원점,,127.3005086,36.59866073
굿모닝세종어린이집,17039237,,세종드림아이어린이집,127.2832704,36.47319021
굿밤,16755911,,세움빌딩,127.2507852,36.48500399
굿샷아카데미,16482909,,해피라움2,127.2494765,36.51190617
굿앤리치리테일,17174871,,,127.2977987,36.60416018
굿엔텔레콤,24754156,,,127.301468,36.60257759
굿플레이랜드,8321440,,,127.282201,36.6577428
굿필,15989707,,,127.2993989,36.47273623
궁,8592600,,,127.3679329,36.52665168
궁가든,8592635,,,127.3677658,36.52660573
궁궐,16164936,,금강르네상스,127.2932552,36.48327138
궁노래방,14555523,,욱일아파트,127.29363,36.60287385
궁전감자탕,23292108,,,127.3020067,36.60109376
궁전노래연습장,25184338,,,127.3655339,36.53053222
궁전모텔,4147240,,,127.2886001,36.62600488
궁전손칼국수,10857338,,,127.2912099,36.60350835
궁전손칼국수왕족발보쌈,23335595,,,127.2912099,36.60350835
궁전치킨호프,20159684,,,127.2897398,36.6138905
궁전파크여관,23018972,,,127.2886001,36.62600488
귀궁생고기,22940726,,,127.3016464,36.59394507
귀뚜라미,7055453,조치원HS,,127.29697,36.58707741
귀뚜라미경동종합보일러,25606308,,,127.2807506,36.46692956
귀뚜라미경동종합보일러,15559165,,,127.2807395,36.46692048
귀뚜라미보일러,22027843,,,127.2042975,36.68252626
귀뚜라미보일러조치원대리점,22029235,조치원대리점,,127.29697,36.58707741
귀부인,25192645,,,127.300701,36.60210447
귀빈공인중개사사무소,15515450,,첫마을2단지,127.260071,36.48143901
귀빈관,22879969,,,127.2887991,36.61772401
귀빈부동산,20730233,,첫마을2단지,127.2606235,36.48084763
귀빈장식당,7412734,,,127.2775842,36.5447578
귀한자식수제생통까스세종,17081805,대왕점,세종드림빌딩,127.2896248,36.48119503
규도니족발·보쌈,16666726,,해들마을6단지,127.2768499,36.47484578
규카츠정나성점,17146055,,애플타워,127.2576856,36.49050851
그남자의카츠,16061928,,시드니하트,127.2938072,36.48393254
그니네잡화점,17183395,,호수의아침,127.267267,36.49471335
그니식당,16166233,,세종호수공원관리센터,127.2700747,36.49881309
그대랑시식,22945629,,,127.2985729,36.60259664
그대손길머무는곳에,16224258,,페스티발2,127.2494146,36.49518818
그때그다방,20133346,,,127.2827149,36.46566164
그라베음악학원,20795977,,첫마을5단지,127.2490499,36.47515174
그라찌에,17046199,고려대세종캠퍼스점,고려대학교세종캠퍼스,127.2910008,36.61169005
그래도돼지,17091605,,에비뉴힐,127.2626266,36.49557697
그래비티,17086574,,소연빌딩,127.2311712,36.50810362
그래인팜,23846874,,,127.3751302,36.56059347
그랜드,17270389,,,127.2781685,36.46742767
그랜드제빵소,17173666,,,127.2781685,36.46742767
그램그램,11891986,세종한솔점,골든타워,127.2538481,36.47982313
그램그램,16036499,세종청사점,도램마을11단지,127.2606407,36.51309339
그램그램,15279825,세종점,금남프라자,127.2900202,36.47822334
그레이스뷰티샵,16398126,,해피라움3,127.2489122,36.51137991
그레인,16602076,,퍼스트원,127.2602441,36.48906442
그레인,12551973,,세종NS타워1,127.2581874,36.49055669
그로잉닷,17022081,,마드리드R,127.2425632,36.51102434
그루스터디카페세종아름동센터,16669406,세종아름동센터,해피라움3,127.2489122,36.51137991
그뤄인동던노래방,16246810,,에스제이타워,127.2574567,36.48642456
그뤠잇동전노래연습장,16468303,,에스제이타워,127.2574567,36.48642456
그릇사이,15569089,,새뜸마을6단지,127.2498825,36.48370957
그리너리,15972370,,,127.2300065,36.50509506
그리다미술,16521298,,수루배마을3단지,127.3095904,36.49874188
그리밍아틀리에,16516437,,가재마을5단지,127.2469593,36.50092248
그린라벨샐러드,16997830,,골드타워,127.2893531,36.477949
그린머리헤어,15996781,,,127.3659321,36.53100297
그린머리헤어,16386425,,,127.2970471,36.6056878
그린밥상,17019945,,,127.2628264,36.4827358
"그린밥상1,2",16499248,,,127.2628264,36.4827358
그린밥상2,17019079,,,127.2628264,36.4827358
그린부동산,25526943,,,127.2814341,36.46661825
그린부엌가구,11809484,,,127.2982394,36.58758056
그린브라우니,16743011,세종홈플러스점,홈플러스세종점,127.2587971,36.50738626
그린섬미술학원,16469453,세종직영점,새뜸프라자,127.2518434,36.48404632
그린씨앤엠,14236103,,갤러리세종프라자,127.2588677,36.48591963
그린연구소,16401225,,가재마을1단지,127.2427689,36.50022906
그린열쇠,15518482,,그린아파트,127.2883081,36.61398109
그린월드,12041969,,,127.2783639,36.54618644
그린종합가구,20750710,,,127.2983545,36.58721174
그린종합철물,24116657,,,127.2159609,36.49313455
